matricula,nome,idade,curso,cidade,uf,cra
20262636,Bruno Mendes Rocha,42,Matematica,Governador Valadares,ES,6.23
20262637,Tatiana Nunes Machado,46,Sistemas de Informacao,Januaria,MG,5.29
20262638,Bruno Lima,52,Engenharia Eletrica,Lavras,BA,9.51
20262639,Rodrigo Mendes Castro,36,Ciencia da Computacao,Almenara,RJ,5.69
20262640,Rodrigo Rodrigues Ramos,34,Quimica,Janauba,BA,7.29
20262641,Caio Martins Marques Barbosa,28,Analise e Desenvolvimento de Sistemas,Sao Francisco,RJ,5.09
20262642,Lucas Brito Alves,53,Sistemas de Informacao,Ouro Preto,GO,6.63
20262643,Guilherme Rodrigues Ribeiro,38,Medicina,Curvelo,MG,6.41
20262644,Flavia Pereira Oliveira Souza,47,Matematica,Teofilo Otoni,BA,5.27
20262645,Bruno Souza Ferreira,26,Agronomia,Diamantina,ES,5.7
20262646,Fernanda Ribeiro,30,Sistemas de Informacao,Curvelo,GO,9.85
20262647,Eduardo Nascimento Ferreira,26,Ciencia da Computacao,Porteirinha,ES,8.51
20262648,Isabela Machado,38,Analise e Desenvolvimento de Sistemas,Porteirinha,SP,6.87
20262649,Yasmin Ribeiro,27,Direito,Uberlandia,BA,9.18
20262650,Bruno Alves Brito,23,Medicina,Diamantina,MG,6.79
20262651,Olivia Barbosa Ramos Gomes,34,Analise e Desenvolvimento de Sistemas,Sao Francisco,ES,9.71
20262652,Guilherme Cavalcanti,28,Sistemas de Informacao,Janauba,DF,5.5
20262653,Larissa Ribeiro Nunes,46,Ciencia da Computacao,Lavras,RJ,9.15
20262654,Enzo Nascimento Nunes Gomes,26,Engenharia de Software,Salinas,ES,9.31
20262655,Guilherme Cavalcanti Mendes Teixeira,35,Matematica,Brasilia de Minas,RJ,7.29
20262656,Lucas Pinto,21,Fisica,Belo Horizonte,SP,5.07
20262657,Gabriel Teixeira Barbosa,50,Matematica,Vicosa,SP,9.77
20262658,Alexandre Fernandes,31,Engenharia de Software,Januaria,SP,8.56
20262659,Enzo Monteiro Gomes Pereira,27,Engenharia Eletrica,Janauba,DF,8.12
20262660,Gustavo Nascimento Costa Nascimento,34,Matematica,Teofilo Otoni,MG,9.75
20262661,Tatiana Vieira Ferreira,25,Engenharia Eletrica,Governador Valadares,RJ,8.79
20262662,Fernanda Moura Gomes,47,Analise e Desenvolvimento de Sistemas,Montes Claros,DF,8.28
20262663,Pedro Dias Pinto,36,Agronomia,Lavras,DF,5.88
20262664,Camila Fernandes,55,Administracao,Ouro Preto,MG,9.87
20262665,Bruno Nascimento Alves,24,Ciencia da Computacao,Teofilo Otoni,MG,5.79
20262666,Yasmin Martins Fernandes Ferreira,29,Analise e Desenvolvimento de Sistemas,Montes Claros,MG,8.47
20262667,Luana Moura,45,Ciencia da Computacao,Diamantina,RJ,5.7
20262668,Rodrigo Moreira Souza Souza,30,Sistemas de Informacao,Januaria,GO,5.99
20262669,Leticia Pinto Brito,21,Engenharia Eletrica,Salinas,DF,6.35
20262670,Olivia Barbosa Cardoso Pereira,33,Engenharia Eletrica,Vicosa,GO,5.48
20262671,Leticia Marques Oliveira Alves,42,Sistemas de Informacao,Sao Francisco,GO,8.5
20262672,Daniela Teixeira Soares Alves,55,Fisica,Brasilia de Minas,DF,9.79
20262673,Camila Dias Andrade,18,Fisica,Pirapora,MG,6.01
20262674,Pedro Dias Moura,28,Quimica,Pirapora,MG,7.32
20262675,Camila Mendes,51,Quimica,Montes Claros,RJ,5.67
20262676,Daniela Almeida Freitas,25,Administracao,Pirapora,RJ,5.13
20262677,Helena Brito Cardoso,27,Sistemas de Informacao,Belo Horizonte,GO,7.92
20262678,Enzo Soares Cardoso Ramos,25,Agronomia,Belo Horizonte,RJ,6.66
20262679,Joao Marques Monteiro,24,Ciencia da Computacao,Teofilo Otoni,DF,6.41
20262680,Leticia Andrade,40,Direito,Lavras,MG,5.07
20262681,Vinicius Martins Lima,31,Administracao,Teofilo Otoni,BA,9.75
20262682,Amanda Oliveira,42,Matematica,Coronel Fabriciano,ES,6.73
20262683,Flavia Cardoso Santos,42,Direito,Sao Francisco,MG,7.14
20262684,Rafaela Medeiros Andrade,27,Engenharia Eletrica,Janauba,MG,8.61
20262685,Yasmin Gomes Moreira Rodrigues,18,Direito,Montes Claros,BA,5.97
20262686,Camila Soares,28,Engenharia de Software,Belo Horizonte,GO,8.67
20262687,Felipe Almeida,54,Sistemas de Informacao,Brasilia de Minas,ES,9.19
20262688,Pedro Santos Silva,37,Engenharia Eletrica,Uberlandia,ES,8.97
20262689,Ana Rocha,32,Ciencia da Computacao,Almenara,MG,6.8
20262690,Matheus Andrade,53,Administracao,Brasilia de Minas,RJ,8.49
20262691,Luana Dias Almeida,37,Agronomia,Salinas,MG,5.02
20262692,Helena Fernandes,49,Administracao,Porteirinha,DF,9.87
20262693,Amanda Machado Pereira,38,Direito,Diamantina,ES,6.65
20262694,Helena Lima Cavalcanti Rodrigues,46,Direito,Janauba,DF,5.48
20262695,Debora Medeiros Ramos,50,Engenharia Eletrica,Janauba,SP,6.27
20262696,Carlos Castro Freitas,28,Analise e Desenvolvimento de Sistemas,Coronel Fabriciano,MG,5.75
20262697,Isabela Andrade Fernandes Machado,47,Direito,Almenara,MG,6.75
20262698,Bruno Freitas Carvalho,21,Agronomia,Juiz de Fora,MG,6.77
20262699,Matheus Cavalcanti Almeida Cardoso,21,Analise e Desenvolvimento de Sistemas,Pirapora,RJ,6.56
20262700,Camila Santos Ribeiro Mendes,36,Engenharia Eletrica,Brasilia de Minas,ES,9.15
20262701,Mariana Moreira Souza Costa,54,Sistemas de Informacao,Janauba,SP,8.78
20262702,Camila Nunes Gomes,46,Sistemas de Informacao,Ouro Preto,ES,9.09
20262703,Joao Marques Machado Soares,26,Ciencia da Computacao,Juiz de Fora,GO,9.37
20262704,Juliana Cardoso Rodrigues,31,Medicina,Belo Horizonte,GO,7.69
20262705,Matheus Marques Lima Nascimento,26,Analise e Desenvolvimento de Sistemas,Lavras,RJ,8.54
20262706,Gustavo Souza Marques Santos,34,Agronomia,Lavras,RJ,7.9
20262707,Daniela Dias Andrade,33,Engenharia de Software,Montes Claros,SP,8.86
20262708,Gustavo Gomes Cardoso,30,Matematica,Uberlandia,GO,5.41
20262709,Gustavo Mendes Machado Soares,18,Medicina,Belo Horizonte,GO,8.22
20262710,Joao Souza Cardoso,50,Matematica,Juiz de Fora,RJ,8.48
20262711,Lucas Machado Rodrigues,55,Quimica,Montes Claros,BA,9.07
20262712,Juliana Ribeiro Cardoso,31,Administracao,Almenara,RJ,8.57
20262713,Mariana Ribeiro,27,Direito,Pirapora,MG,8.73
20262714,Debora Ramos Machado Castro,25,Direito,Pirapora,RJ,5.81
20262715,Lucas Brito Cavalcanti Andrade,25,Engenharia de Software,Porteirinha,DF,7.71
20262716,Pedro Oliveira Andrade,29,Engenharia Eletrica,Uberlandia,ES,5.04
20262717,Mariana Ribeiro Santos,29,Quimica,Uberlandia,ES,8.89
20262718,Tatiana Ribeiro,43,Engenharia de Software,Vicosa,DF,5.38
20262719,Bruno Rodrigues Mendes,47,Ciencia da Computacao,Belo Horizonte,DF,9.89
20262720,Nicolas Mendes Oliveira,39,Fisica,Montes Claros,MG,6.43
20262721,Mariana Marques,47,Sistemas de Informacao,Porteirinha,SP,6.85
20262722,Helena Mendes Costa,54,Engenharia de Software,Juiz de Fora,RJ,9.8
20262723,Ana Cavalcanti Almeida Medeiros,20,Quimica,Coronel Fabriciano,DF,9.56
20262724,Lucas Nascimento Brito,53,Medicina,Pirapora,GO,7.96
20262725,Pedro Lima Freitas Costa,49,Sistemas de Informacao,Ouro Preto,DF,5.43
20262726,Helena Moreira Almeida Nascimento,21,Engenharia de Software,Curvelo,DF,7.1
20262727,Isabela Marques,46,Administracao,Janauba,DF,5.84
20262728,Leticia Barbosa Nascimento Carvalho,55,Direito,Porteirinha,ES,8.67
20262729,Bruno Mendes Silva,50,Agronomia,Uberlandia,SP,9.0
20262730,Natalia Andrade Marques,19,Sistemas de Informacao,Januaria,ES,5.05
20262731,Gabriel Medeiros Costa Castro,20,Sistemas de Informacao,Teofilo Otoni,DF,5.38
20262732,Yasmin Lopes Brito,20,Engenharia de Software,Porteirinha,ES,7.8
20262733,Pedro Ribeiro,28,Medicina,Belo Horizonte,BA,6.01
20262734,Lucas Lopes,40,Engenharia Eletrica,Januaria,BA,8.97
20262735,Beatriz Nascimento Souza Pereira,32,Medicina,Brasilia de Minas,SP,8.9
20262736,Carlos Almeida Nunes,55,Agronomia,Ouro Preto,DF,7.75
20262737,Olivia Brito Martins,33,Analise e Desenvolvimento de Sistemas,Teofilo Otoni,SP,9.16
20262738,Lucas Pinto Machado,26,Ciencia da Computacao,Ouro Preto,MG,6.7
20262739,Felipe Almeida Pereira Lima,35,Engenharia de Software,Salinas,BA,9.31
20262740,Beatriz Castro,43,Medicina,Governador Valadares,ES,8.01
20262741,Helena Gomes Lopes Ramos,43,Analise e Desenvolvimento de Sistemas,Salinas,RJ,7.25
20262742,Tatiana Costa Rodrigues,18,Administracao,Teofilo Otoni,ES,8.8
20262743,Fernanda Medeiros Carvalho,46,Medicina,Governador Valadares,DF,5.48
20262744,Flavia Mendes,22,Quimica,Diamantina,MG,7.36
20262745,Flavia Lima Machado,35,Direito,Janauba,BA,8.27
20262746,Flavia Soares Moreira,24,Sistemas de Informacao,Montes Claros,ES,7.09
20262747,Pedro Santos Silva,54,Matematica,Teofilo Otoni,GO,8.63
20262748,Tatiana Rocha Lima,35,Ciencia da Computacao,Belo Horizonte,BA,8.46
20262749,Pedro Dias,40,Ciencia da Computacao,Janauba,MG,6.33
20262750,Igor Alves Pinto Alves,37,Analise e Desenvolvimento de Sistemas,Januaria,ES,9.17
20262751,Amanda Freitas Lima,34,Direito,Governador Valadares,BA,6.83
20262752,Igor Gomes Ferreira Teixeira,52,Analise e Desenvolvimento de Sistemas,Porteirinha,GO,8.91
20262753,Felipe Pereira Pinto,29,Quimica,Montes Claros,SP,8.78
20262754,Carlos Machado Ramos,42,Matematica,Belo Horizonte,BA,9.32
20262755,Amanda Pinto Monteiro Machado,40,Engenharia Eletrica,Sao Francisco,DF,8.03
20262756,Beatriz Freitas,52,Fisica,Brasilia de Minas,RJ,6.35
20262757,Beatriz Teixeira Nascimento Moura,51,Analise e Desenvolvimento de Sistemas,Ouro Preto,BA,9.77
20262758,Isabela Cardoso Lima,43,Sistemas de Informacao,Montes Claros,GO,7.49
20262759,Igor Pinto Costa,41,Engenharia de Software,Belo Horizonte,DF,8.82
20262760,Debora Ferreira Pinto Nunes,28,Agronomia,Teofilo Otoni,BA,5.9
20262761,Gabriel Cavalcanti Ribeiro,40,Quimica,Coronel Fabriciano,BA,8.71
20262762,Joao Ribeiro Monteiro Marques,30,Matematica,Porteirinha,BA,8.17
20262763,Lucas Costa,33,Engenharia de Software,Salinas,SP,7.79
20262764,Ana Silva,44,Administracao,Teofilo Otoni,DF,8.4
20262765,Guilherme Nunes,18,Engenharia de Software,Janauba,DF,9.11
20262766,Debora Machado Martins Ribeiro,22,Direito,Brasilia de Minas,GO,5.19
20262767,Luana Rodrigues Souza Ferreira,54,Analise e Desenvolvimento de Sistemas,Diamantina,SP,8.74
20262768,Mariana Lima Costa,37,Direito,Salinas,MG,9.65
20262769,Ana Oliveira Marques,19,Agronomia,Almenara,RJ,7.38
20262770,Flavia Fernandes,43,Engenharia Eletrica,Uberlandia,DF,9.12
20262771,Isabela Lima Nunes,36,Analise e Desenvolvimento de Sistemas,Lavras,GO,9.6
20262772,Thiago Rocha,32,Direito,Teofilo Otoni,BA,6.33
20262773,Isabela Gomes,32,Fisica,Pirapora,BA,9.82
20262774,Guilherme Pereira Silva Brito,34,Engenharia de Software,Salinas,RJ,6.47
20262775,Gabriel Moreira Nascimento Fernandes,36,Engenharia Eletrica,Belo Horizonte,RJ,5.88
20262776,Enzo Moura Andrade,48,Administracao,Januaria,RJ,9.21
20262777,Samuel Castro Vieira,29,Matematica,Januaria,DF,6.36
20262778,Eduardo Cardoso Rocha,39,Engenharia Eletrica,Lavras,ES,7.16
20262779,Natalia Brito Brito Medeiros,30,Sistemas de Informacao,Brasilia de Minas,GO,5.9
20262780,Vinicius Monteiro Almeida Mendes,37,Engenharia de Software,Porteirinha,MG,8.77
20262781,Tatiana Nascimento,45,Medicina,Belo Horizonte,ES,9.04
20262782,Joao Medeiros Silva,28,Medicina,Brasilia de Minas,DF,7.63
20262783,Enzo Lima Marques Monteiro,54,Ciencia da Computacao,Porteirinha,GO,7.29
20262784,Isabela Fernandes,22,Fisica,Montes Claros,MG,7.92
20262785,Beatriz Rocha Cardoso,35,Sistemas de Informacao,Salinas,RJ,8.56
20262786,Amanda Castro Santos,20,Matematica,Diamantina,RJ,7.61
20262787,Isabela Souza Barbosa,49,Fisica,Uberlandia,GO,5.46
20262788,Rodrigo Moura Soares,35,Analise e Desenvolvimento de Sistemas,Juiz de Fora,MG,6.94
20262789,Felipe Mendes Nascimento,44,Engenharia de Software,Uberlandia,DF,7.29
20262790,Enzo Almeida Nunes,53,Engenharia Eletrica,Sao Francisco,GO,6.45
20262791,Camila Andrade Moura,54,Ciencia da Computacao,Januaria,BA,7.22
20262792,Lucas Medeiros Pereira Silva,51,Engenharia de Software,Janauba,MG,8.42
20262793,Leticia Moreira Santos,36,Analise e Desenvolvimento de Sistemas,Sao Francisco,RJ,8.69
20262794,Beatriz Oliveira Almeida,33,Direito,Porteirinha,RJ,7.9
20262795,Bruno Nunes Cardoso,46,Fisica,Belo Horizonte,MG,9.01
20262796,Helena Monteiro Lima,29,Quimica,Teofilo Otoni,RJ,7.01
20262797,Thiago Fernandes Ferreira Brito,19,Agronomia,Juiz de Fora,ES,8.17
20262798,Olivia Teixeira Dias,20,Administracao,Vicosa,DF,6.01
20262799,Yasmin Costa Teixeira,50,Direito,Coronel Fabriciano,MG,8.64
20262800,Alexandre Santos Barbosa,54,Sistemas de Informacao,Almenara,DF,5.58
20262801,Samuel Monteiro Machado,22,Agronomia,Coronel Fabriciano,GO,8.54
20262802,Flavia Carvalho,29,Ciencia da Computacao,Salinas,RJ,8.74
20262803,Ana Cardoso Martins,55,Matematica,Teofilo Otoni,DF,9.1
20262804,Fernanda Medeiros Cavalcanti Costa,49,Engenharia Eletrica,Ouro Preto,BA,7.05
20262805,Olivia Almeida Freitas,23,Direito,Montes Claros,ES,7.07
20262806,Luana Soares Costa Nunes,55,Engenharia de Software,Teofilo Otoni,MG,6.01
20262807,Felipe Lopes Ferreira,33,Medicina,Brasilia de Minas,GO,9.85
20262808,Bruno Pereira Vieira,40,Matematica,Governador Valadares,RJ,7.2
20262809,Gustavo Ribeiro Rodrigues Brito,39,Agronomia,Juiz de Fora,BA,5.01
20262810,Gustavo Moura Costa,35,Analise e Desenvolvimento de Sistemas,Ouro Preto,ES,8.64
20262811,Rafaela Souza Gomes,22,Direito,Ouro Preto,MG,7.03
20262812,Ana Moreira Moreira,35,Fisica,Diamantina,GO,5.56
20262813,Camila Pinto Souza Alves,42,Fisica,Porteirinha,DF,7.85
20262814,Juliana Teixeira Ferreira Dias,18,Analise e Desenvolvimento de Sistemas,Juiz de Fora,DF,5.23
20262815,Gustavo Gomes Marques,37,Ciencia da Computacao,Juiz de Fora,MG,6.0
20262816,Felipe Oliveira Moura,22,Direito,Teofilo Otoni,RJ,5.74
20262817,Guilherme Monteiro,29,Fisica,Brasilia de Minas,DF,6.47
20262818,Bruno Santos Freitas,27,Agronomia,Lavras,GO,7.84
20262819,Thiago Ribeiro Freitas,35,Engenharia Eletrica,Salinas,RJ,7.65
20262820,Amanda Pereira Castro,42,Engenharia Eletrica,Teofilo Otoni,DF,7.31
20262821,Ana Monteiro Oliveira,51,Sistemas de Informacao,Montes Claros,BA,8.06
20262822,Mariana Marques Martins,34,Engenharia de Software,Porteirinha,BA,6.6
20262823,Mariana Soares Dias,51,Fisica,Vicosa,MG,5.4
20262824,Vinicius Gomes,37,Sistemas de Informacao,Sao Francisco,BA,7.0
20262825,Fernanda Gomes,32,Direito,Sao Francisco,BA,5.04
20262826,Tatiana Medeiros Mendes,43,Quimica,Januaria,BA,7.99
20262827,Joao Silva Lima,36,Analise e Desenvolvimento de Sistemas,Coronel Fabriciano,SP,5.65
20262828,Yasmin Oliveira Nascimento Nascimento,32,Quimica,Uberlandia,SP,7.46
20262829,Felipe Mendes,41,Engenharia de Software,Montes Claros,BA,9.28
20262830,Tatiana Teixeira Cavalcanti Gomes,25,Medicina,Curvelo,RJ,9.89
20262831,Debora Fernandes Nunes,44,Sistemas de Informacao,Belo Horizonte,BA,6.13
20262832,Flavia Freitas,51,Administracao,Brasilia de Minas,ES,5.36
20262833,Yasmin Medeiros Ramos,29,Sistemas de Informacao,Januaria,SP,5.91
20262834,Mariana Costa Marques,54,Matematica,Almenara,MG,6.88
20262835,Larissa Medeiros Pinto,44,Sistemas de Informacao,Belo Horizonte,SP,6.85
20262836,Gustavo Gomes Pinto Castro,53,Analise e Desenvolvimento de Sistemas,Belo Horizonte,SP,8.68
20262837,Flavia Monteiro Teixeira Freitas,49,Direito,Governador Valadares,BA,6.82
20262838,Ana Barbosa Pereira Lopes,34,Agronomia,Teofilo Otoni,MG,7.56
20262839,Samuel Castro Lopes Alves,38,Analise e Desenvolvimento de Sistemas,Governador Valadares,ES,8.66
20262840,Gustavo Ferreira Gomes Lima,43,Ciencia da Computacao,Montes Claros,MG,9.39
20262841,Daniela Freitas Nunes,27,Matematica,Salinas,DF,6.49
20262842,Pedro Oliveira Vieira,54,Engenharia Eletrica,Belo Horizonte,SP,5.58
20262843,Thiago Ramos Rocha,27,Fisica,Ouro Preto,RJ,5.65
20262844,Felipe Machado Rocha,42,Engenharia de Software,Teofilo Otoni,GO,8.85
20262845,Igor Vieira Silva Dias,27,Ciencia da Computacao,Lavras,BA,6.14
20262846,Bruno Medeiros Ramos Machado,45,Matematica,Pirapora,ES,9.62
20262847,Luana Nunes Lima,54,Agronomia,Januaria,GO,9.84
20262848,Felipe Lima Silva,23,Direito,Sao Francisco,BA,8.08
20262849,Luana Marques,44,Engenharia Eletrica,Lavras,RJ,7.8
20262850,Juliana Vieira Silva Barbosa,33,Engenharia de Software,Vicosa,SP,5.59
20262851,Pedro Rodrigues,30,Direito,Governador Valadares,SP,9.17
20262852,Daniela Ramos,49,Direito,Belo Horizonte,GO,5.83
20262853,Caio Souza Almeida,44,Engenharia Eletrica,Curvelo,DF,8.25
20262854,Juliana Dias Brito Pinto,22,Matematica,Belo Horizonte,ES,7.37
20262855,Carlos Martins Barbosa,29,Engenharia de Software,Brasilia de Minas,SP,9.15
20262856,Gustavo Silva Fernandes,49,Administracao,Montes Claros,RJ,8.67
20262857,Igor Almeida Rocha,22,Ciencia da Computacao,Vicosa,RJ,6.57
20262858,Gustavo Rodrigues Cardoso Oliveira,53,Medicina,Salinas,RJ,8.41
20262859,Lucas Cavalcanti Pinto Nascimento,23,Engenharia de Software,Sao Francisco,RJ,5.94
20262860,Gustavo Rodrigues Monteiro,40,Agronomia,Montes Claros,SP,6.7
20262861,Gabriel Rocha Mendes Soares,35,Quimica,Governador Valadares,RJ,8.28
20262862,Helena Nunes Souza,49,Direito,Montes Claros,MG,6.4
20262863,Ana Barbosa Rocha,37,Engenharia Eletrica,Ouro Preto,SP,9.83
20262864,Rafaela Castro Cavalcanti Gomes,29,Engenharia Eletrica,Ouro Preto,MG,8.34
20262865,Flavia Costa Oliveira,33,Agronomia,Sao Francisco,DF,7.67
20262866,Tatiana Santos Mendes,52,Agronomia,Montes Claros,BA,6.92
20262867,Beatriz Ferreira,42,Engenharia de Software,Uberlandia,GO,7.94
20262868,Rafaela Dias Marques Lima,30,Ciencia da Computacao,Belo Horizonte,ES,9.83
20262869,Bruno Teixeira Teixeira,21,Administracao,Vicosa,MG,7.48
20262870,Leticia Cardoso Oliveira Castro,28,Ciencia da Computacao,Pirapora,ES,8.43
20262871,Vinicius Almeida,23,Engenharia Eletrica,Belo Horizonte,GO,9.2
20262872,Enzo Moreira,24,Engenharia Eletrica,Janauba,ES,6.35
20262873,Daniela Dias Costa,43,Analise e Desenvolvimento de Sistemas,Teofilo Otoni,GO,5.58
20262874,Flavia Oliveira Vieira,47,Fisica,Teofilo Otoni,BA,5.09
20262875,Matheus Silva Cardoso,48,Engenharia de Software,Sao Francisco,GO,6.36
20262876,Daniela Cavalcanti Lima,30,Engenharia Eletrica,Juiz de Fora,DF,5.31
20262877,Eduardo Brito Medeiros,39,Quimica,Diamantina,ES,6.33
20262878,Natalia Moreira Marques Lima,44,Sistemas de Informacao,Diamantina,SP,8.45
20262879,Ana Andrade Almeida,18,Sistemas de Informacao,Coronel Fabriciano,MG,8.63
20262880,Igor Andrade Ramos,53,Direito,Montes Claros,BA,9.44
20262881,Daniela Dias Souza,43,Analise e Desenvolvimento de Sistemas,Januaria,RJ,6.94
20262882,Ana Andrade Oliveira,26,Quimica,Lavras,GO,5.43
20262883,Tatiana Silva Brito,52,Matematica,Pirapora,MG,9.21
20262884,Amanda Pereira Costa,21,Quimica,Diamantina,GO,5.14
20262885,Bruno Castro Soares,39,Sistemas de Informacao,Belo Horizonte,DF,9.62
20262886,Thiago Freitas Castro Andrade,32,Engenharia Eletrica,Curvelo,GO,9.04
20262887,Carlos Souza Brito Cavalcanti,45,Ciencia da Computacao,Almenara,DF,9.74
20262888,Natalia Vieira Rocha,34,Engenharia de Software,Curvelo,BA,5.21
20262889,Leticia Castro Vieira,36,Medicina,Diamantina,ES,5.44
20262890,Leticia Pereira Monteiro,42,Medicina,Sao Francisco,ES,6.04
20262891,Vinicius Dias Nunes Nunes,28,Sistemas de Informacao,Governador Valadares,DF,8.36
20262892,Natalia Brito,49,Ciencia da Computacao,Janauba,GO,7.0
20262893,Guilherme Alves,44,Sistemas de Informacao,Brasilia de Minas,ES,7.07
20262894,Vinicius Mendes Gomes,44,Administracao,Montes Claros,BA,5.96
20262895,Eduardo Andrade Teixeira Andrade,19,Engenharia Eletrica,Sao Francisco,BA,8.34
20262896,Pedro Ferreira,45,Direito,Pirapora,SP,7.07
20262897,Joao Medeiros Souza,41,Sistemas de Informacao,Teofilo Otoni,SP,6.48
20262898,Amanda Rocha Barbosa,46,Matematica,Porteirinha,MG,8.48
20262899,Debora Carvalho Alves Rocha,47,Matematica,Januaria,SP,8.54
20262900,Fernanda Moura,54,Agronomia,Coronel Fabriciano,RJ,9.73
20262901,Flavia Pinto Carvalho Machado,39,Administracao,Pirapora,ES,6.15
20262902,Gustavo Ramos Soares Monteiro,47,Administracao,Ouro Preto,MG,6.83
20262903,Mariana Lopes Cardoso,48,Quimica,Salinas,ES,6.3
20262904,Gabriel Medeiros Ribeiro Costa,19,Matematica,Sao Francisco,RJ,7.4
20262905,Juliana Castro Cardoso,31,Fisica,Almenara,BA,7.77
20262906,Vinicius Soares Oliveira Ribeiro,53,Sistemas de Informacao,Janauba,BA,8.74
20262907,Larissa Moreira Brito Pinto,29,Engenharia de Software,Teofilo Otoni,RJ,7.32
20262908,Lucas Almeida Cavalcanti,39,Fisica,Almenara,MG,5.67
20262909,Bruno Medeiros Alves,34,Quimica,Montes Claros,MG,7.07
20262910,Mariana Moura,35,Engenharia de Software,Almenara,BA,9.71
20262911,Eduardo Castro Pinto,51,Sistemas de Informacao,Governador Valadares,MG,8.92
20262912,Alexandre Ferreira Dias,35,Quimica,Janauba,BA,9.39
20262913,Joao Rocha,45,Matematica,Governador Valadares,ES,5.34
20262914,Pedro Pereira Santos,18,Quimica,Coronel Fabriciano,DF,6.39
20262915,Juliana Ribeiro Machado,27,Sistemas de Informacao,Vicosa,RJ,7.29
20262916,Eduardo Marques Teixeira,20,Administracao,Coronel Fabriciano,SP,8.58
20262917,Joao Silva,31,Agronomia,Sao Francisco,MG,6.17
20262918,Beatriz Brito Rocha Costa,50,Engenharia de Software,Almenara,GO,6.41
20262919,Carlos Cardoso Barbosa Souza,26,Direito,Porteirinha,MG,8.31
20262920,Matheus Andrade Teixeira Costa,45,Direito,Uberlandia,BA,6.82
20262921,Isabela Costa Silva Oliveira,33,Quimica,Coronel Fabriciano,BA,8.94
20262922,Caio Nunes Soares,44,Quimica,Salinas,SP,7.81
20262923,Gustavo Ramos Pinto,31,Engenharia Eletrica,Lavras,BA,9.81
20262924,Thiago Ramos Medeiros,52,Quimica,Porteirinha,DF,9.89
20262925,Samuel Castro Teixeira Machado,20,Matematica,Governador Valadares,SP,8.99
20262926,Vinicius Castro,31,Sistemas de Informacao,Uberlandia,DF,9.27
20262927,Igor Lima Almeida,55,Engenharia de Software,Coronel Fabriciano,MG,5.64
20262928,Leticia Pinto,52,Fisica,Salinas,GO,9.25
20262929,Luana Vieira,53,Medicina,Diamantina,SP,5.08
20262930,Mariana Mendes Machado,28,Sistemas de Informacao,Belo Horizonte,DF,7.9
20262931,Yasmin Ramos Barbosa,29,Fisica,Teofilo Otoni,SP,6.95
20262932,Rodrigo Ramos Rodrigues,50,Agronomia,Lavras,BA,9.45
20262933,Joao Moura,52,Fisica,Vicosa,MG,6.62
20262934,Vinicius Rodrigues Moreira,51,Ciencia da Computacao,Coronel Fabriciano,GO,5.38
20262935,Samuel Medeiros Andrade Nunes,37,Direito,Curvelo,ES,7.63
