matricula,nome,idade,curso,cidade,uf,cra
20268744,Alexandre Teixeira Brito,53,Agronomia,Almenara,BA,9.37
20268745,Juliana Cardoso,20,Engenharia de Software,Governador Valadares,MG,6.4
20268746,Camila Andrade Marques,26,Analise e Desenvolvimento de Sistemas,Diamantina,BA,7.61
20268747,Rafaela Pereira Nunes Ramos,29,Matematica,Januaria,MG,6.15
20268748,Yasmin Ramos,21,Quimica,Curvelo,GO,6.25
20268749,Caio Ferreira Martins Souza,49,Engenharia de Software,Janauba,SP,5.72
20268750,Ana Martins Nascimento,28,Fisica,Montes Claros,SP,9.45
20268751,Carlos Monteiro Martins,55,Fisica,Almenara,DF,8.23
20268752,Ana Carvalho Souza,49,Agronomia,Diamantina,GO,7.44
20268753,Guilherme Soares Gomes Castro,35,Quimica,Coronel Fabriciano,MG,5.72
20268754,Natalia Brito Cavalcanti Pereira,28,Analise e Desenvolvimento de Sistemas,Belo Horizonte,DF,9.05
20268755,Bruno Martins Souza,52,Quimica,Governador Valadares,ES,5.91
20268756,Debora Nunes Lopes Ferreira,23,Engenharia de Software,Montes Claros,DF,5.83
20268757,Olivia Souza,50,Ciencia da Computacao,Brasilia de Minas,MG,5.79
20268758,Eduardo Freitas Ramos Cavalcanti,24,Sistemas de Informacao,Lavras,ES,6.22
20268759,Tatiana Andrade,34,Sistemas de Informacao,Almenara,DF,8.59
20268760,Fernanda Cardoso Ramos,51,Engenharia Eletrica,Coronel Fabriciano,BA,8.92
20268761,Lucas Cardoso Marques Andrade,45,Medicina,Juiz de Fora,DF,5.11
20268762,Eduardo Soares Pereira,44,Analise e Desenvolvimento de Sistemas,Janauba,MG,8.32
20268763,Mariana Ferreira,19,Administracao,Pirapora,MG,9.18
20268764,Carlos Moreira Vieira Rocha,39,Agronomia,Teofilo Otoni,MG,5.12
20268765,Eduardo Lima Fernandes,34,Medicina,Pirapora,RJ,5.47
20268766,Guilherme Dias Lopes,47,Ciencia da Computacao,Governador Valadares,BA,6.07
20268767,Matheus Castro Moura,33,Sistemas de Informacao,Diamantina,BA,8.69
20268768,Enzo Mendes Mendes Santos,53,Matematica,Sao Francisco,BA,9.25
20268769,Caio Rodrigues Ramos Souza,25,Analise e Desenvolvimento de Sistemas,Janauba,ES,7.61
20268770,Lucas Pereira,41,Medicina,Sao Francisco,BA,6.29
20268771,Rafaela Silva Teixeira,48,Engenharia Eletrica,Belo Horizonte,MG,8.72
20268772,Leticia Moura Santos,37,Engenharia Eletrica,Pirapora,GO,9.89
20268773,Eduardo Lima Moreira Pereira,21,Matematica,Montes Claros,RJ,8.38
20268774,Igor Medeiros,42,Direito,Porteirinha,RJ,9.21
20268775,Joao Teixeira Santos,30,Engenharia de Software,Curvelo,DF,5.95
20268776,Pedro Castro Carvalho,37,Agronomia,Diamantina,SP,6.78
20268777,Bruno Cavalcanti Dias,46,Engenharia de Software,Vicosa,MG,7.41
20268778,Beatriz Marques,36,Agronomia,Curvelo,GO,6.84
20268779,Juliana Soares Nunes,55,Administracao,Diamantina,MG,8.97
20268780,Gabriel Rocha Cavalcanti Castro,44,Ciencia da Computacao,Curvelo,ES,5.96
20268781,Lucas Moreira Martins Soares,30,Ciencia da Computacao,Governador Valadares,BA,7.11
20268782,Vinicius Teixeira,26,Engenharia de Software,Montes Claros,MG,8.95
20268783,Eduardo Mendes Carvalho,52,Engenharia Eletrica,Januaria,MG,8.23
20268784,Joao Lopes Carvalho Ribeiro,36,Direito,Pirapora,SP,8.23
20268785,Amanda Brito Castro,43,Direito,Diamantina,ES,5.3
20268786,Enzo Medeiros,46,Sistemas de Informacao,Lavras,MG,9.63
20268787,Rodrigo Andrade Cavalcanti Soares,20,Direito,Diamantina,DF,9.2
20268788,Thiago Santos Monteiro,40,Fisica,Juiz de Fora,GO,6.04
20268789,Camila Machado Freitas,39,Fisica,Ouro Preto,DF,7.91
20268790,Beatriz Vieira,27,Fisica,Almenara,GO,8.08
20268791,Debora Andrade,48,Direito,Teofilo Otoni,MG,9.34
20268792,Alexandre Almeida Marques Monteiro,51,Quimica,Governador Valadares,MG,7.71
20268793,Pedro Rocha Lopes,52,Sistemas de Informacao,Januaria,MG,7.64
20268794,Joao Ferreira Costa,54,Engenharia de Software,Porteirinha,GO,5.38
20268795,Pedro Silva,24,Sistemas de Informacao,Vicosa,GO,5.28
20268796,Enzo Nunes Ribeiro,21,Administracao,Almenara,RJ,5.61
20268797,Tatiana Freitas Silva Medeiros,55,Administracao,Vicosa,SP,6.79
20268798,Isabela Gomes Almeida,55,Sistemas de Informacao,Sao Francisco,BA,7.13
20268799,Debora Dias Mendes,39,Direito,Uberlandia,GO,7.52
20268800,Ana Oliveira,40,Administracao,Janauba,GO,6.55
20268801,Daniela Soares Santos Cardoso,35,Analise e Desenvolvimento de Sistemas,Governador Valadares,BA,7.6
20268802,Joao Silva,48,Fisica,Sao Francisco,ES,8.52
20268803,Luana Ribeiro Vieira,28,Analise e Desenvolvimento de Sistemas,Ouro Preto,SP,6.23
20268804,Igor Lopes Gomes Cavalcanti,55,Ciencia da Computacao,Pirapora,GO,7.31
20268805,Nicolas Ramos,51,Engenharia Eletrica,Pirapora,ES,7.11
20268806,Rafaela Cavalcanti Carvalho Pinto,39,Engenharia de Software,Belo Horizonte,SP,8.07
20268807,Natalia Rodrigues Lima Monteiro,36,Ciencia da Computacao,Belo Horizonte,DF,7.49
20268808,Debora Monteiro Moura Freitas,18,Engenharia de Software,Governador Valadares,GO,9.71
20268809,Nicolas Pereira,53,Fisica,Juiz de Fora,BA,5.64
20268810,Alexandre Alves Medeiros Dias,21,Matematica,Uberlandia,BA,5.93
20268811,Tatiana Santos Andrade,54,Quimica,Diamantina,DF,7.71
20268812,Rafaela Lopes Martins,31,Direito,Lavras,RJ,6.0
20268813,Alexandre Moura Souza,38,Agronomia,Teofilo Otoni,ES,8.08
20268814,Camila Castro Dias Medeiros,50,Engenharia Eletrica,Brasilia de Minas,ES,7.63
20268815,Luana Dias Rodrigues,40,Medicina,Uberlandia,RJ,6.34
20268816,Mariana Freitas Martins,21,Ciencia da Computacao,Uberlandia,BA,6.92
20268817,Tatiana Moura Cardoso,21,Engenharia de Software,Almenara,ES,9.47
20268818,Tatiana Cavalcanti,24,Matematica,Almenara,ES,6.43
20268819,Joao Machado Carvalho,30,Fisica,Juiz de Fora,RJ,8.78
20268820,Rafaela Teixeira Santos,34,Direito,Januaria,MG,6.19
20268821,Larissa Machado,18,Engenharia de Software,Curvelo,MG,7.87
20268822,Natalia Castro,54,Direito,Montes Claros,DF,6.63
20268823,Joao Carvalho Alves,19,Agronomia,Januaria,GO,5.85
20268824,Pedro Machado Costa Ribeiro,38,Medicina,Vicosa,ES,6.38
20268825,Ana Lopes Gomes Lima,26,Engenharia Eletrica,Pirapora,BA,9.04
20268826,Isabela Brito Rodrigues,53,Administracao,Uberlandia,DF,5.15
20268827,Luana Barbosa Ferreira,55,Medicina,Vicosa,BA,8.77
20268828,Guilherme Monteiro,39,Quimica,Lavras,GO,8.12
20268829,Olivia Moreira Medeiros,50,Fisica,Salinas,GO,5.19
20268830,Nicolas Barbosa Silva Andrade,32,Engenharia de Software,Vicosa,DF,6.4
20268831,Olivia Oliveira,52,Engenharia Eletrica,Januaria,RJ,8.55
20268832,Pedro Fernandes Nascimento,43,Medicina,Salinas,DF,6.1
20268833,Matheus Costa Moreira,47,Engenharia de Software,Janauba,DF,6.22
20268834,Enzo Lima Rocha,54,Matematica,Curvelo,MG,7.16
20268835,Bruno Ribeiro Cardoso,24,Medicina,Teofilo Otoni,DF,5.68
20268836,Lucas Lima Marques,30,Agronomia,Uberlandia,MG,9.58
20268837,Enzo Monteiro Rodrigues,30,Agronomia,Belo Horizonte,SP,7.58
20268838,Rodrigo Alves Santos Nascimento,27,Engenharia de Software,Janauba,MG,5.92
20268839,Felipe Carvalho Andrade,37,Sistemas de Informacao,Salinas,DF,5.57
20268840,Nicolas Dias Cardoso Brito,43,Engenharia Eletrica,Brasilia de Minas,SP,6.45
20268841,Larissa Pinto,54,Direito,Governador Valadares,ES,6.48
20268842,Beatriz Costa,28,Direito,Governador Valadares,MG,5.54
20268843,Yasmin Machado Nascimento,39,Ciencia da Computacao,Coronel Fabriciano,SP,8.74
20268844,Mariana Silva Santos,45,Agronomia,Coronel Fabriciano,DF,6.7
20268845,Lucas Souza,37,Sistemas de Informacao,Montes Claros,GO,6.42
20268846,Tatiana Freitas,18,Engenharia de Software,Teofilo Otoni,ES,9.6
20268847,Rodrigo Rocha Souza Rodrigues,30,Administracao,Vicosa,BA,6.45
20268848,Luana Lopes,27,Quimica,Januaria,DF,5.11
20268849,Leticia Mendes Rocha,27,Engenharia Eletrica,Curvelo,BA,5.78
20268850,Tatiana Moreira Barbosa,32,Engenharia Eletrica,Montes Claros,BA,7.88
20268851,Igor Santos Medeiros Ramos,45,Fisica,Janauba,ES,6.05
20268852,Helena Cardoso Moura,45,Sistemas de Informacao,Montes Claros,ES,8.63
20268853,Amanda Medeiros,49,Matematica,Belo Horizonte,SP,7.73
20268854,Samuel Moura,19,Direito,Porteirinha,BA,6.97
20268855,Helena Mendes Nascimento,21,Engenharia Eletrica,Juiz de Fora,RJ,6.71
20268856,Caio Oliveira Almeida,22,Administracao,Lavras,MG,6.75
20268857,Isabela Barbosa,18,Fisica,Governador Valadares,GO,7.04
20268858,Mariana Santos,19,Analise e Desenvolvimento de Sistemas,Curvelo,MG,9.71
20268859,Helena Castro Freitas,21,Fisica,Brasilia de Minas,RJ,6.99
20268860,Beatriz Vieira Vieira Oliveira,53,Agronomia,Ouro Preto,ES,6.64
20268861,Natalia Costa,22,Matematica,Belo Horizonte,MG,6.5
20268862,Bruno Moura,37,Agronomia,Almenara,ES,8.77
20268863,Vinicius Marques,28,Ciencia da Computacao,Ouro Preto,RJ,6.14
20268864,Pedro Lima Costa,24,Medicina,Coronel Fabriciano,BA,8.87
20268865,Nicolas Castro Ramos,44,Agronomia,Almenara,GO,6.72
20268866,Rodrigo Alves Dias Vieira,48,Engenharia de Software,Belo Horizonte,GO,5.84
20268867,Gustavo Nascimento Rocha,46,Medicina,Janauba,BA,8.87
20268868,Debora Santos Machado,40,Quimica,Porteirinha,MG,5.93
20268869,Bruno Cardoso Fernandes,34,Analise e Desenvolvimento de Sistemas,Almenara,ES,7.38
20268870,Ana Ribeiro,26,Sistemas de Informacao,Pirapora,DF,5.71
20268871,Joao Silva Almeida,27,Fisica,Almenara,ES,7.46
20268872,Matheus Souza Ribeiro,45,Ciencia da Computacao,Januaria,GO,6.73
20268873,Helena Santos,51,Engenharia de Software,Pirapora,MG,8.97
20268874,Amanda Ramos Cardoso,47,Medicina,Belo Horizonte,BA,6.19
20268875,Matheus Cardoso Carvalho,43,Quimica,Brasilia de Minas,BA,5.57
20268876,Matheus Costa Costa,50,Quimica,Montes Claros,DF,8.54
20268877,Pedro Nunes Castro Ferreira,46,Quimica,Brasilia de Minas,DF,5.92
20268878,Daniela Cavalcanti Machado,23,Matematica,Salinas,ES,5.26
20268879,Gabriel Cardoso Barbosa Rocha,39,Quimica,Almenara,GO,7.2
20268880,Nicolas Ramos Silva,19,Engenharia de Software,Pirapora,MG,5.85
20268881,Enzo Costa Monteiro,42,Engenharia de Software,Salinas,MG,6.92
20268882,Natalia Cardoso Souza,33,Agronomia,Governador Valadares,BA,8.32
20268883,Pedro Machado,34,Matematica,Montes Claros,DF,6.2
20268884,Joao Rodrigues Machado Moura,51,Matematica,Vicosa,BA,7.89
20268885,Gustavo Santos Rodrigues,20,Engenharia Eletrica,Ouro Preto,SP,9.7
20268886,Debora Ramos Soares,36,Agronomia,Vicosa,DF,5.11
20268887,Leticia Ferreira Ramos,24,Direito,Porteirinha,RJ,6.43
20268888,Bruno Cardoso Brito Ribeiro,33,Sistemas de Informacao,Lavras,SP,5.99
20268889,Rafaela Nunes Gomes Martins,19,Quimica,Janauba,DF,7.18
20268890,Daniela Freitas,28,Administracao,Uberlandia,DF,9.46
20268891,Felipe Andrade Teixeira,39,Sistemas de Informacao,Pirapora,ES,7.13
20268892,Gustavo Nascimento Moreira,31,Matematica,Porteirinha,GO,7.63
20268893,Igor Soares Carvalho,36,Matematica,Januaria,ES,9.08
20268894,Samuel Gomes Moreira Pinto,28,Administracao,Diamantina,SP,6.25
20268895,Ana Soares Pereira,19,Medicina,Brasilia de Minas,SP,8.21
20268896,Camila Brito Moreira Silva,22,Matematica,Diamantina,GO,7.22
20268897,Lucas Monteiro Moreira Ramos,38,Fisica,Uberlandia,RJ,8.62
20268898,Natalia Martins Barbosa Dias,47,Engenharia Eletrica,Montes Claros,RJ,5.51
20268899,Guilherme Nascimento Rocha,20,Sistemas de Informacao,Uberlandia,SP,7.33
20268900,Eduardo Soares,44,Fisica,Brasilia de Minas,DF,5.76
20268901,Joao Nunes,40,Direito,Curvelo,RJ,9.69
20268902,Caio Moura Ferreira Carvalho,37,Analise e Desenvolvimento de Sistemas,Brasilia de Minas,GO,6.33
20268903,Joao Moreira Costa Almeida,43,Quimica,Curvelo,RJ,7.0
20268904,Leticia Machado Pereira,29,Ciencia da Computacao,Porteirinha,SP,9.83
20268905,Guilherme Cardoso Soares,21,Engenharia de Software,Governador Valadares,SP,9.48
20268906,Gustavo Costa,40,Engenharia Eletrica,Governador Valadares,GO,9.57
20268907,Debora Machado,39,Sistemas de Informacao,Governador Valadares,DF,5.69
20268908,Helena Martins Nunes,27,Engenharia de Software,Ouro Preto,MG,8.78
20268909,Matheus Cardoso Castro,32,Analise e Desenvolvimento de Sistemas,Ouro Preto,BA,7.86
20268910,Daniela Gomes Freitas Monteiro,42,Fisica,Teofilo Otoni,GO,9.44
20268911,Gabriel Soares Ferreira,32,Medicina,Januaria,BA,8.38
20268912,Camila Rocha Ferreira,37,Engenharia Eletrica,Teofilo Otoni,MG,9.13
20268913,Amanda Santos,42,Direito,Vicosa,BA,9.29
20268914,Mariana Lopes Freitas,37,Direito,Uberlandia,MG,5.57
20268915,Vinicius Pinto Cardoso,30,Agronomia,Brasilia de Minas,MG,5.02
20268916,Daniela Nascimento,27,Engenharia Eletrica,Teofilo Otoni,SP,5.1
20268917,Isabela Marques Cardoso Moura,42,Quimica,Pirapora,ES,7.61
20268918,Enzo Vieira Nascimento Martins,33,Agronomia,Belo Horizonte,RJ,6.11
20268919,Joao Barbosa,46,Administracao,Montes Claros,BA,5.42
20268920,Larissa Martins Andrade,33,Analise e Desenvolvimento de Sistemas,Curvelo,RJ,6.29
20268921,Yasmin Ferreira Costa,48,Medicina,Vicosa,DF,9.08
20268922,Ana Ribeiro Freitas,26,Ciencia da Computacao,Governador Valadares,ES,9.15
20268923,Lucas Andrade,22,Sistemas de Informacao,Montes Claros,ES,7.6
20268924,Caio Dias Barbosa Nunes,49,Quimica,Januaria,MG,6.4
20268925,Leticia Freitas Oliveira,24,Sistemas de Informacao,Lavras,MG,9.82
20268926,Nicolas Fernandes Alves,25,Administracao,Belo Horizonte,ES,7.05
20268927,Ana Moura,30,Ciencia da Computacao,Pirapora,SP,5.95
20268928,Igor Mendes Monteiro Santos,20,Quimica,Janauba,RJ,9.38
20268929,Guilherme Martins Monteiro,36,Engenharia Eletrica,Governador Valadares,RJ,5.69
20268930,Gabriel Castro Soares,34,Direito,Brasilia de Minas,RJ,8.04
20268931,Natalia Pinto Costa Lopes,28,Fisica,Salinas,DF,7.66
20268932,Matheus Marques Cavalcanti,40,Analise e Desenvolvimento de Sistemas,Lavras,ES,6.14
20268933,Igor Fernandes Pereira,40,Engenharia Eletrica,Juiz de Fora,DF,7.72
20268934,Felipe Pinto Ribeiro,47,Agronomia,Coronel Fabriciano,ES,8.76
20268935,Guilherme Teixeira Cardoso,54,Administracao,Juiz de Fora,GO,5.99
20268936,Luana Andrade Moreira,52,Agronomia,Januaria,GO,9.62
20268937,Gustavo Marques Machado,40,Sistemas de Informacao,Pirapora,RJ,9.19
20268938,Yasmin Moura Cardoso,53,Administracao,Porteirinha,DF,9.52
20268939,Helena Souza Dias,25,Fisica,Salinas,ES,6.39
20268940,Enzo Barbosa Pereira Silva,28,Sistemas de Informacao,Januaria,SP,7.62
20268941,Alexandre Cardoso Monteiro,51,Ciencia da Computacao,Ouro Preto,BA,6.7
20268942,Mariana Mendes Lopes,52,Sistemas de Informacao,Juiz de Fora,RJ,9.76
20268943,Larissa Oliveira,43,Sistemas de Informacao,Sao Francisco,MG,9.56
20268944,Matheus Brito,28,Administracao,Pirapora,MG,8.03
20268945,Daniela Castro Rocha Machado,21,Administracao,Curvelo,ES,6.16
20268946,Igor Martins,45,Direito,Diamantina,RJ,8.41
20268947,Daniela Ferreira Medeiros,48,Analise e Desenvolvimento de Sistemas,Pirapora,MG,5.44
20268948,Juliana Freitas,28,Sistemas de Informacao,Pirapora,RJ,6.19
20268949,Vinicius Alves,32,Agronomia,Curvelo,BA,8.24
20268950,Tatiana Santos Castro,39,Agronomia,Coronel Fabriciano,BA,6.57
20268951,Mariana Lopes Lima,42,Administracao,Almenara,SP,5.75
20268952,Isabela Moreira Almeida Pinto,19,Direito,Porteirinha,BA,8.24
20268953,Olivia Teixeira Brito,23,Sistemas de Informacao,Almenara,ES,9.3
20268954,Mariana Almeida,48,Ciencia da Computacao,Uberlandia,MG,8.06
20268955,Nicolas Rodrigues Vieira Rodrigues,47,Fisica,Diamantina,GO,9.23
20268956,Lucas Almeida Pinto,31,Analise e Desenvolvimento de Sistemas,Ouro Preto,MG,7.69
20268957,Tatiana Pinto Mendes,40,Engenharia Eletrica,Janauba,BA,6.18
20268958,Beatriz Monteiro Medeiros,46,Sistemas de Informacao,Sao Francisco,MG,9.71
20268959,Enzo Freitas Rodrigues Almeida,27,Sistemas de Informacao,Diamantina,RJ,9.01
20268960,Bruno Pinto Santos Lopes,24,Analise e Desenvolvimento de Sistemas,Brasilia de Minas,RJ,6.53
20268961,Gustavo Silva Ferreira Dias,32,Analise e Desenvolvimento de Sistemas,Curvelo,SP,7.75
20268962,Nicolas Lima Machado Andrade,20,Matematica,Montes Claros,MG,5.85
20268963,Rodrigo Barbosa Cavalcanti,32,Fisica,Coronel Fabriciano,SP,6.63
20268964,Daniela Lopes Souza Souza,42,Direito,Curvelo,ES,5.33
20268965,Nicolas Vieira Marques Monteiro,20,Administracao,Montes Claros,RJ,6.7
20268966,Helena Ramos,37,Direito,Almenara,RJ,7.38
20268967,Carlos Machado Cavalcanti,52,Quimica,Juiz de Fora,RJ,5.73
20268968,Beatriz Martins Monteiro Marques,42,Agronomia,Governador Valadares,GO,7.38
20268969,Joao Carvalho,37,Fisica,Almenara,MG,7.63
20268970,Rodrigo Brito Carvalho Alves,43,Matematica,Lavras,BA,9.33
20268971,Nicolas Ramos Medeiros Pinto,41,Analise e Desenvolvimento de Sistemas,Brasilia de Minas,BA,8.33
20268972,Beatriz Marques Nunes Teixeira,19,Direito,Diamantina,SP,8.98
20268973,Joao Rocha,42,Medicina,Teofilo Otoni,ES,9.42
20268974,Felipe Silva Andrade Lopes,20,Analise e Desenvolvimento de Sistemas,Coronel Fabriciano,MG,5.04
20268975,Tatiana Machado,19,Quimica,Janauba,MG,5.01
20268976,Thiago Brito,39,Ciencia da Computacao,Januaria,ES,8.94
20268977,Matheus Costa Nunes,35,Administracao,Almenara,RJ,5.5
20268978,Caio Lima Silva Andrade,54,Analise e Desenvolvimento de Sistemas,Janauba,DF,6.29
20268979,Natalia Costa Lopes,55,Direito,Porteirinha,BA,6.23
20268980,Vinicius Gomes Rocha,52,Matematica,Pirapora,ES,9.2
20268981,Luana Ramos Barbosa Machado,38,Engenharia Eletrica,Curvelo,ES,6.45
20268982,Debora Moreira Carvalho,25,Administracao,Montes Claros,DF,6.0
20268983,Leticia Teixeira Pinto,34,Fisica,Ouro Preto,ES,7.37
20268984,Luana Barbosa Alves Ramos,26,Administracao,Diamantina,GO,8.46
20268985,Leticia Lima,50,Ciencia da Computacao,Lavras,BA,9.22
20268986,Nicolas Oliveira,27,Medicina,Almenara,MG,5.06
20268987,Thiago Moura,19,Engenharia de Software,Teofilo Otoni,GO,7.03
20268988,Carlos Cavalcanti Cardoso,52,Sistemas de Informacao,Janauba,BA,6.28
20268989,Ana Pinto Pinto,46,Fisica,Lavras,GO,6.61
20268990,Isabela Rodrigues,42,Engenharia Eletrica,Diamantina,MG,8.19
20268991,Larissa Moura Cavalcanti Cavalcanti,51,Fisica,Salinas,RJ,8.16
20268992,Flavia Brito Teixeira,48,Engenharia de Software,Almenara,BA,9.31
20268993,Pedro Moura Vieira Barbosa,37,Administracao,Salinas,MG,7.26
20268994,Alexandre Barbosa Castro Andrade,47,Engenharia Eletrica,Salinas,RJ,8.82
20268995,Samuel Barbosa Rodrigues,41,Analise e Desenvolvimento de Sistemas,Coronel Fabriciano,MG,6.26
20268996,Felipe Carvalho Rodrigues Almeida,27,Engenharia Eletrica,Lavras,MG,8.43
20268997,Carlos Barbosa Pinto Alves,41,Administracao,Pirapora,MG,9.85
20268998,Igor Machado Souza Freitas,42,Agronomia,Sao Francisco,MG,7.06
20268999,Daniela Machado Vieira Oliveira,21,Medicina,Ouro Preto,DF,9.51
20269000,Vinicius Vieira Nascimento Alves,26,Agronomia,Teofilo Otoni,RJ,8.83
20269001,Samuel Costa,52,Matematica,Ouro Preto,MG,5.54
20269002,Isabela Vieira Castro,48,Sistemas de Informacao,Porteirinha,ES,8.66
20269003,Alexandre Castro Rocha Ramos,37,Quimica,Ouro Preto,SP,8.05
20269004,Pedro Carvalho Ramos Nascimento,55,Matematica,Belo Horizonte,BA,6.25
20269005,Mariana Carvalho Monteiro Cavalcanti,23,Agronomia,Vicosa,MG,6.95
20269006,Joao Nascimento Machado,53,Matematica,Almenara,DF,7.96
20269007,Yasmin Freitas Marques Moura,20,Direito,Almenara,SP,7.3
20269008,Caio Rodrigues Martins,23,Medicina,Porteirinha,RJ,5.92
20269009,Isabela Gomes Alves,31,Fisica,Uberlandia,DF,5.06
20269010,Vinicius Pinto,35,Engenharia de Software,Juiz de Fora,GO,9.66
20269011,Igor Barbosa Nascimento Rocha,49,Administracao,Governador Valadares,ES,7.86
20269012,Natalia Rocha Rodrigues Alves,36,Agronomia,Curvelo,DF,6.22
20269013,Pedro Nunes Carvalho,54,Administracao,Montes Claros,MG,6.53
20269014,Helena Andrade Medeiros,54,Fisica,Juiz de Fora,RJ,8.23
20269015,Samuel Fernandes,39,Matematica,Sao Francisco,GO,8.02
20269016,Carlos Brito,47,Direito,Brasilia de Minas,MG,9.5
20269017,Juliana Moreira Soares,19,Medicina,Diamantina,SP,5.66
20269018,Mariana Lima Freitas,43,Matematica,Vicosa,BA,8.41
20269019,Larissa Ribeiro,25,Agronomia,Uberlandia,SP,6.65
20269020,Pedro Lima Machado Ferreira,43,Matematica,Salinas,RJ,9.81
20269021,Thiago Almeida Brito,35,Medicina,Teofilo Otoni,BA,7.19
20269022,Gabriel Moura Silva Nascimento,38,Engenharia de Software,Vicosa,MG,5.27
20269023,Leticia Moura Ramos Lopes,18,Fisica,Almenara,DF,7.76
20269024,Bruno Nascimento Marques,33,Analise e Desenvolvimento de Sistemas,Coronel Fabriciano,DF,6.27
20269025,Joao Marques Gomes Cavalcanti,28,Direito,Salinas,GO,5.78
20269026,Leticia Ribeiro Marques Lopes,25,Ciencia da Computacao,Curvelo,RJ,8.69
20269027,Mariana Andrade Barbosa,20,Direito,Vicosa,DF,8.6
20269028,Camila Rodrigues Marques,50,Sistemas de Informacao,Montes Claros,SP,6.06
20269029,Fernanda Lima Freitas Ramos,31,Engenharia Eletrica,Juiz de Fora,DF,7.27
20269030,Lucas Cardoso Cavalcanti,34,Analise e Desenvolvimento de Sistemas,Vicosa,ES,8.34
20269031,Tatiana Lima Freitas,40,Agronomia,Salinas,SP,5.12
20269032,Daniela Dias Cavalcanti,18,Quimica,Curvelo,GO,6.81
20269033,Yasmin Mendes,21,Medicina,Governador Valadares,GO,6.29
20269034,Larissa Dias Martins Fernandes,20,Direito,Belo Horizonte,BA,7.63
20269035,Enzo Cavalcanti Teixeira,54,Analise e Desenvolvimento de Sistemas,Almenara,BA,9.13
20269036,Matheus Ferreira Oliveira,53,Sistemas de Informacao,Almenara,DF,9.09
20269037,Tatiana Souza,31,Analise e Desenvolvimento de Sistemas,Porteirinha,ES,8.42
20269038,Luana Lopes Carvalho,42,Direito,Ouro Preto,BA,6.75
20269039,Vinicius Dias Fernandes,55,Ciencia da Computacao,Ouro Preto,RJ,7.39
20269040,Gabriel Carvalho Teixeira Gomes,32,Quimica,Pirapora,DF,8.45
20269041,Guilherme Ramos,43,Fisica,Porteirinha,RJ,6.55
20269042,Rafaela Lopes Nascimento,42,Administracao,Diamantina,ES,7.53
20269043,Lucas Teixeira Costa Ribeiro,46,Ciencia da Computacao,Coronel Fabriciano,GO,9.33
20269044,Matheus Ramos Freitas,49,Analise e Desenvolvimento de Sistemas,Januaria,ES,8.99
20269045,Amanda Teixeira Rocha Souza,46,Direito,Januaria,GO,5.69
20269046,Fernanda Souza Soares,45,Analise e Desenvolvimento de Sistemas,Coronel Fabriciano,GO,6.2
20269047,Fernanda Nascimento Barbosa Moreira,22,Sistemas de Informacao,Salinas,SP,8.58
